"","id.setlist","tour","fecha.evento","info","id.artista","artista","lugar","ciudad","pais.codigo","pais.nombre","setlist","mes","año"
"434","2bd7d082","Greatest Hits Tour",2007-10-17,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","Genesee Theatre","Waukegan","US","United States","list(song = list(list(`@name` = c(""Stop Me If You Think You've Heard This One Before"", ""Tomorrow"", ""Sister I'm a Poet"", ""London"", ""The Loop"", ""Jack the Ripper"", ""Why Don't You Find Out for Yourself"", ""Stretch Out and Wait"", ""I Like You"", ""The World Is Full of Crashing Bores"", ""Last Night I Dreamt That Somebody Loved Me"", ""Billy Budd"", ""All You Need Is Me"", ""Death of a Disco Dancer"", ""I'm Throwing My Arms Around Paris"", ""One Day Goodbye Will Be Farewell"", ""Shoplifters of the World Unite"", ""Irish Blood, English Heart"", 
""You Have Killed Me"", ""Dear God Please Help Me"", ""How Soon Is Now?""), `cover.@mbid` = c(""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, NA, NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, NA, NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27""), `cover.@tmid` = c(""770791"", NA, NA, ""770791"", NA, NA, NA, ""770791"", NA, NA, 
""770791"", NA, NA, ""770791"", NA, NA, ""770791"", NA, NA, NA, ""770791""), `cover.@name` = c(""The Smiths"", NA, NA, ""The Smiths"", NA, NA, NA, ""The Smiths"", NA, NA, ""The Smiths"", NA, NA, ""The Smiths"", NA, NA, ""The Smiths"", NA, NA, NA, ""The Smiths""), `cover.@sortName` = c(""Smiths, The"", NA, NA, ""Smiths, The"", NA, NA, NA, ""Smiths, The"", NA, NA, ""Smiths, The"", NA, NA, ""Smiths, The"", NA, NA, ""Smiths, The"", NA, NA, NA, ""Smiths, The""), `cover.@disambiguation` = c("""", NA, NA, """", NA, NA, NA, """", NA, NA, """", NA, 
NA, """", NA, NA, """", NA, NA, NA, """"), cover.url = c(""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, NA, NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, NA, NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html""
)), list(`@name` = ""First of the Gang to Die"")), `@encore` = c(NA, ""1""))",10,2007
"435","3bd7d08c","Greatest Hits Tour",2007-10-15,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","Thanksgiving Point","Salt Lake City","US","United States","list(song = list(list(`@name` = c(""Stop Me If You Think You've Heard This One Before"", ""Tomorrow"", ""Sister I'm a Poet"", ""London"", ""The Loop"", ""Jack the Ripper"", ""Why Don't You Find Out for Yourself"", ""Stretch Out and Wait"", ""I Like You"", ""The World Is Full of Crashing Bores"", ""All You Need Is Me"", ""Billy Budd"", ""Death of a Disco Dancer"", ""Let Me Kiss You"", ""I'm Throwing My Arms Around Paris"", ""One Day Goodbye Will Be Farewell"", ""Shoplifters of the World Unite"", ""You Have Killed Me"", ""Dear God Please Help Me"", 
""How Soon Is Now?""), `cover.@mbid` = c(""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, NA, NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, NA, NA, NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, NA, NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27""), `cover.@tmid` = c(""770791"", NA, NA, ""770791"", NA, NA, NA, ""770791"", NA, NA, NA, NA, ""770791"", NA, NA, NA, ""770791"", NA, NA, ""770791""), `cover.@name` = c(""The Smiths"", 
NA, NA, ""The Smiths"", NA, NA, NA, ""The Smiths"", NA, NA, NA, NA, ""The Smiths"", NA, NA, NA, ""The Smiths"", NA, NA, ""The Smiths""), `cover.@sortName` = c(""Smiths, The"", NA, NA, ""Smiths, The"", NA, NA, NA, ""Smiths, The"", NA, NA, NA, NA, ""Smiths, The"", NA, NA, NA, ""Smiths, The"", NA, NA, ""Smiths, The""), `cover.@disambiguation` = c("""", NA, NA, """", NA, NA, NA, """", NA, NA, NA, NA, """", NA, NA, NA, """", NA, NA, """"), cover.url = c(""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", 
NA, NA, NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, NA, NA, NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, NA, NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"")), list(`@name` = ""First of the Gang to Die"")), `@encore` = c(NA, ""1""))",10,2007
"436","33d7d089","Greatest Hits Tour",2007-10-13,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","Hollywood Palladium","Hollywood","US","United States","list(song = list(list(`@name` = c(""How Soon Is Now?"", ""In the Future When All's Well"", ""The Loop"", ""Jack the Ripper"", ""Sister I'm a Poet"", ""London"", ""Tomorrow"", ""Human Being"", ""Why Don't You Find Out for Yourself"", ""The World Is Full of Crashing Bores"", ""I Like You"", ""Death of a Disco Dancer"", ""Billy Budd"", ""Shoplifters of the World Unite"", ""All You Need Is Me"", ""One Day Goodbye Will Be Farewell"", ""Irish Blood, English Heart"", ""Stretch Out and Wait"", ""I'm Throwing My Arms Around Paris"", ""I Will See You in Far-Off Places""
), `cover.@mbid` = c(""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, NA, NA, NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, ""1b96b9c9-0832-40cb-9f8d-7274de3733fc"", NA, NA, NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, NA, NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, NA), `cover.@tmid` = c(""770791"", NA, NA, NA, NA, ""770791"", NA, ""933691"", NA, NA, NA, ""770791"", NA, ""770791"", NA, NA, NA, ""770791"", NA, NA), `cover.@name` = c(""The Smiths"", NA, NA, NA, NA, 
""The Smiths"", NA, ""New York Dolls"", NA, NA, NA, ""The Smiths"", NA, ""The Smiths"", NA, NA, NA, ""The Smiths"", NA, NA), `cover.@sortName` = c(""Smiths, The"", NA, NA, NA, NA, ""Smiths, The"", NA, ""New York Dolls"", NA, NA, NA, ""Smiths, The"", NA, ""Smiths, The"", NA, NA, NA, ""Smiths, The"", NA, NA), `cover.@disambiguation` = c("""", NA, NA, NA, NA, """", NA, """", NA, NA, NA, """", NA, """", NA, NA, NA, """", NA, NA), cover.url = c(""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, NA, NA, NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", 
NA, ""https://www.setlist.fm/setlists/new-york-dolls-33d6ac19.html"", NA, NA, NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, NA, NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, NA)), list(`@name` = ""First of the Gang to Die"")), `@encore` = c(NA, ""1""))",10,2007
"437","2bd7d08a","Greatest Hits Tour",2007-10-12,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","Hollywood Palladium","Hollywood","US","United States","list(song = list(list(`@name` = c(""Stop Me If You Think You've Heard This One Before"", ""You Have Killed Me"", ""I Just Want to See the Boy Happy"", ""Tomorrow"", ""Irish Blood, English Heart"", ""Disappointed"", ""Why Don't You Find Out for Yourself"", ""The National Front Disco"", ""Girlfriend in a Coma"", ""Sister I'm a Poet"", ""The World Is Full of Crashing Bores"", ""I Like You"", ""Death of a Disco Dancer"", ""Billy Budd"", ""Jack the Ripper"", ""Please, Please, Please Let Me Get What I Want"", ""Ganglord"", ""Let Me Kiss You"", 
""Stretch Out and Wait"", ""Dear God Please Help Me"", ""How Soon Is Now?""), `cover.@mbid` = c(""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, NA, NA, NA, NA, NA, NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, NA, NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27""), `cover.@tmid` = c(""770791"", NA, NA, NA, NA, NA, NA, NA, ""770791"", NA, NA, NA, ""770791"", NA, NA, ""770791"", NA, 
NA, ""770791"", NA, ""770791""), `cover.@name` = c(""The Smiths"", NA, NA, NA, NA, NA, NA, NA, ""The Smiths"", NA, NA, NA, ""The Smiths"", NA, NA, ""The Smiths"", NA, NA, ""The Smiths"", NA, ""The Smiths""), `cover.@sortName` = c(""Smiths, The"", NA, NA, NA, NA, NA, NA, NA, ""Smiths, The"", NA, NA, NA, ""Smiths, The"", NA, NA, ""Smiths, The"", NA, NA, ""Smiths, The"", NA, ""Smiths, The""), `cover.@disambiguation` = c("""", NA, NA, NA, NA, NA, NA, NA, """", NA, NA, NA, """", NA, NA, """", NA, NA, """", NA, """"), cover.url = c(""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", 
NA, NA, NA, NA, NA, NA, NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, NA, NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"")), list(`@name` = ""First of the Gang to Die"")), `@encore` = c(NA, ""1""))",10,2007
"438","23d7d08b","Greatest Hits Tour",2007-10-11,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","Hollywood Palladium","Hollywood","US","United States","list(song = list(list(`@name` = c(""Jack the Ripper"", ""Stop Me If You Think You've Heard This One Before"", ""Sister I'm a Poet"", ""Tomorrow"", ""The World Is Full of Crashing Bores"", ""The Boy With the Thorn in His Side"", ""I Like You"", ""The Loop"", ""Death of a Disco Dancer"", ""Billy Budd"", ""Why Don't You Find Out for Yourself"", ""Stretch Out and Wait"", ""One Day Goodbye Will Be Farewell"", ""Last Night I Dreamt That Somebody Loved Me"", ""I'm Throwing My Arms Around Paris"", ""That's How People Grow Up"", ""Irish Blood, English Heart"", 
""All You Need Is Me"", ""The Last of the Famous International Playboys"", ""Life Is a Pigsty"", ""How Soon Is Now?""), `cover.@mbid` = c(NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, NA, NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, NA, NA, NA, NA, NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27""), `cover.@tmid` = c(NA, ""770791"", NA, NA, NA, ""770791"", NA, NA, ""770791"", 
NA, NA, ""770791"", NA, ""770791"", NA, NA, NA, NA, NA, NA, ""770791""), `cover.@name` = c(NA, ""The Smiths"", NA, NA, NA, ""The Smiths"", NA, NA, ""The Smiths"", NA, NA, ""The Smiths"", NA, ""The Smiths"", NA, NA, NA, NA, NA, NA, ""The Smiths""), `cover.@sortName` = c(NA, ""Smiths, The"", NA, NA, NA, ""Smiths, The"", NA, NA, ""Smiths, The"", NA, NA, ""Smiths, The"", NA, ""Smiths, The"", NA, NA, NA, NA, NA, NA, ""Smiths, The""), `cover.@disambiguation` = c(NA, """", NA, NA, NA, """", NA, NA, """", NA, NA, """", NA, """", NA, NA, NA, NA, 
NA, NA, """"), cover.url = c(NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, NA, NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, NA, NA, NA, NA, NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"")), list(`@name` = ""First of the Gang to Die"")), `@encore` = c(NA, 
""1""))",10,2007
"439","33d7d095","Greatest Hits Tour",2007-10-09,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","Hollywood Palladium","Hollywood","US","United States","list(song = list(list(`@name` = c(""London"", ""You Have Killed Me"", ""Billy Budd"", ""The Youngest Was the Most Loved"", ""Good Looking Man About Town"", ""All You Need Is Me"", ""Sister I'm a Poet"", ""Death of a Disco Dancer"", ""I'm Throwing My Arms Around Paris"", ""Stretch Out and Wait"", ""The Loop"", ""Why Don't You Find Out for Yourself"", ""Tomorrow"", ""Stop Me If You Think You've Heard This One Before"", ""Irish Blood, English Heart"", ""One Day Goodbye Will Be Farewell"", ""Please, Please, Please Let Me Get What I Want"", 
""Let Me Kiss You"", ""Life Is a Pigsty"", ""How Soon Is Now?""), `cover.@mbid` = c(""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, NA, NA, NA, NA, NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, NA, NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27""), `cover.@tmid` = c(""770791"", NA, NA, NA, NA, NA, NA, ""770791"", NA, ""770791"", NA, NA, NA, ""770791"", NA, NA, ""770791"", NA, NA, ""770791""
), `cover.@name` = c(""The Smiths"", NA, NA, NA, NA, NA, NA, ""The Smiths"", NA, ""The Smiths"", NA, NA, NA, ""The Smiths"", NA, NA, ""The Smiths"", NA, NA, ""The Smiths""), `cover.@sortName` = c(""Smiths, The"", NA, NA, NA, NA, NA, NA, ""Smiths, The"", NA, ""Smiths, The"", NA, NA, NA, ""Smiths, The"", NA, NA, ""Smiths, The"", NA, NA, ""Smiths, The""), `cover.@disambiguation` = c("""", NA, NA, NA, NA, NA, NA, """", NA, """", NA, NA, NA, """", NA, NA, """", NA, NA, """"), cover.url = c(""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", 
NA, NA, NA, NA, NA, NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, NA, NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"")), list(`@name` = ""First of the Gang to Die"")), `@encore` = c(NA, ""1""))",10,2007
"440","33d7a865","Greatest Hits Tour",2007-10-08,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","Hollywood Palladium","Hollywood","US","United States","list(song = list(list(`@name` = c(""You're Gonna Need Someone on Your Side"", ""Stop Me If You Think You've Heard This One Before"", ""Tomorrow"", ""The National Front Disco"", ""The Loop"", ""Sister I'm a Poet"", ""Lucky Lisp"", ""Why Don't You Find Out for Yourself"", ""Ganglord"", ""I Will See You in Far-Off Places"", ""I Like You"", ""Human Being"", ""That's How People Grow Up"", ""I'm Throwing My Arms Around Paris"", ""I Just Want to See the Boy Happy"", ""All You Need Is Me"", ""One Day Goodbye Will Be Farewell"", ""Shoplifters of the World Unite"", 
""Life Is a Pigsty"", ""How Soon Is Now?""), `cover.@mbid` = c(NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, NA, NA, NA, NA, NA, NA, NA, NA, ""1b96b9c9-0832-40cb-9f8d-7274de3733fc"", NA, NA, NA, NA, NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27""), `cover.@tmid` = c(NA, ""770791"", NA, NA, NA, NA, NA, NA, NA, NA, NA, ""933691"", NA, NA, NA, NA, NA, ""770791"", NA, ""770791""), `cover.@name` = c(NA, ""The Smiths"", NA, NA, NA, NA, NA, NA, NA, NA, NA, ""New York Dolls"", NA, 
NA, NA, NA, NA, ""The Smiths"", NA, ""The Smiths""), `cover.@sortName` = c(NA, ""Smiths, The"", NA, NA, NA, NA, NA, NA, NA, NA, NA, ""New York Dolls"", NA, NA, NA, NA, NA, ""Smiths, The"", NA, ""Smiths, The""), `cover.@disambiguation` = c(NA, """", NA, NA, NA, NA, NA, NA, NA, NA, NA, """", NA, NA, NA, NA, NA, """", NA, """"), cover.url = c(NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, NA, NA, NA, NA, NA, NA, NA, NA, ""https://www.setlist.fm/setlists/new-york-dolls-33d6ac19.html"", NA, NA, NA, NA, 
NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"")), list(`@name` = ""First of the Gang to Die"")), `@encore` = c(NA, ""1""))",10,2007
"441","3bd7d090","Greatest Hits Tour",2007-10-06,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","Hollywood Palladium","Hollywood","US","United States","NULL",10,2007
"442","33d7d099","Greatest Hits Tour",2007-10-05,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","Hollywood Palladium","Hollywood","US","United States","NULL",10,2007
"443","33d34c0d",NA,2007-10-04,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","Hollywood Palladium","Hollywood","US","United States","NULL",10,2007
"444","3bd34c0c",NA,2007-10-02,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","Hollywood Palladium","Hollywood","US","United States","NULL",10,2007
"445","23d34c03",NA,2007-10-01,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","Hollywood Palladium","Hollywood","US","United States","NULL",10,2007
"446","2bd7d09a","Greatest Hits Tour",2007-09-29,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","Santa Barbara Bowl","Santa Barbara","US","United States","NULL",9,2007
"447","23d7d09b","Greatest Hits Tour",2007-09-27,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","The Fillmore","San Francisco","US","United States","NULL",9,2007
"448","33d7d0ad","Greatest Hits Tour",2007-09-26,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","The Fillmore","San Francisco","US","United States","NULL",9,2007
"449","2bd7d0ae","Greatest Hits Tour",2007-09-24,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","The Fillmore","San Francisco","US","United States","NULL",9,2007
"450","23d7d0af","Greatest Hits Tour",2007-09-23,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","The Fillmore","San Francisco","US","United States","NULL",9,2007
"451","3bd7d0a8","Greatest Hits Tour",2007-09-21,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","Pearl Concert Theater at Palms Casino Resort","Las Vegas","US","United States","NULL",9,2007
"452","33d7d0a9","Greatest Hits Tour",2007-09-20,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","El Foro","Tijuana","MX","Mexico","NULL",9,2007
"453","2bd7d0aa","Greatest Hits Tour",2007-07-24,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","Borgata Events Center","Atlantic City","US","United States","NULL",7,2007
"454","5bd60f24","Greatest Hits Tour",2007-07-23,"Show originally scheduled for 29th June but postponed to this date","013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","The Mann Center","Philadelphia","US","United States","NULL",7,2007
"455","3bd7d0b4","Greatest Hits Tour",2007-07-21,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","House of Blues","North Myrtle Beach","US","United States","NULL",7,2007
"456","2bd7d0b6","Greatest Hits Tour",2007-07-20,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","Chastain Park Amphitheater","Atlanta","US","United States","NULL",7,2007
"457","3bd7d0b0","Greatest Hits Tour",2007-07-19,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","Alabama Theatre","Birmingham","US","United States","NULL",7,2007
"458","33d7d0b1","Greatest Hits Tour",2007-07-17,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","Morocco Shrine Auditorium","Jacksonville","US","United States","NULL",7,2007
"459","23d7d0b3","Greatest Hits Tour",2007-07-15,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","Hard Rock Live","Orlando","US","United States","NULL",7,2007
"460","3bd7d0bc","Greatest Hits Tour",2007-07-14,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","Mizner Park Amphitheatre","Boca Raton","US","United States","NULL",7,2007
"461","33d654f5","Greatest Hits Tour",2007-07-12,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","Ruth Eckerd Hall","Clearwater","US","United States","NULL",7,2007
"462","33d7d0bd","Greatest Hits Tour",2007-07-10,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","Tennessee Theatre","Knoxville","US","United States","NULL",7,2007
"463","2bd7d0be","Greatest Hits Tour",2007-07-09,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","The NorVa","Norfolk","US","United States","NULL",7,2007
"464","23d7d0bf","Greatest Hits Tour",2007-07-07,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","Bank of America Pavilion","Boston","US","United States","NULL",7,2007
"465","23de58cb",NA,2007-07-06,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","PNC Bank Arts Center","Holmdel","US","United States","NULL",7,2007
"466","73de7a75","Greatest Hits Tour",2007-07-05,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","Borgata Events Center","Atlantic City","US","United States","NULL",7,2007
"467","53cf5f29","Greatest Hits Tour",2007-07-03,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","Rams Head Live!","Baltimore","US","United States","NULL",7,2007
"468","3bd7d0b8","Greatest Hits Tour",2007-07-02,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","Filene Center at Wolf Trap","Vienna","US","United States","NULL",7,2007
"469","43e08fdb","Greatest Hits Tour",2007-06-30,"cancelled","013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","Madison Square Garden","New York","US","United States","NULL",6,2007
"470","4bd60f1a",NA,2007-06-29,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","The Mann Center","Philadelphia","US","United States","NULL",6,2007
"471","63d42ae3",NA,2007-06-27,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","Pines Theater","Florence","US","United States","NULL",6,2007
"472","33d7d0b9","Greatest Hits Tour",2007-06-26,"concert ended after only 7 songs due to Morrissey's sore throat and was rescheduled for 7th July 2007 - a lot of sevens there :-)","013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","Bank of America Pavilion","Boston","US","United States","NULL",6,2007
"473","2bd7d0ba","Greatest Hits Tour",2007-06-10,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","Rabobank Arena","Bakersfield","US","United States","NULL",6,2007
"474","33d7d0c5","Greatest Hits Tour",2007-06-09,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","Pearl Concert Theater at Palms Casino Resort","Las Vegas","US","United States","NULL",6,2007
"475","3bd7d0c0","Greatest Hits Tour",2007-06-08,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","Hollywood Bowl","Hollywood","US","United States","NULL",6,2007
"476","23d7d0c3","Greatest Hits Tour",2007-06-06,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","Riverside Municipal Auditorium","Riverside","US","United States","NULL",6,2007
"477","23d7d0cf","Greatest Hits Tour",2007-06-05,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","The Majestic Ventura Theater","Ventura","US","United States","NULL",6,2007
"478","3bd7d0c8","Greatest Hits Tour",2007-06-03,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","Bayside","San Diego","US","United States","NULL",6,2007
"479","33d7d0c9","Greatest Hits Tour",2007-06-02,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","Maricopa County Events Center","Sun City West","US","United States","NULL",6,2007
"480","2bd7d0ca","Greatest Hits Tour",2007-05-31,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","TCC Music Hall","Tucson","US","United States","NULL",5,2007
